'i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
-0.425,-0.42100000000000004,0.004,0.423,-0.214,-0.209,0.8759999999999999,0.183,-0.35100000000000003,-0.319,-0.244,-0.16,-0.337,0.018000000000000002,-0.067
-0.434,-0.40299999999999997,0.032,0.418,-0.233,-0.185,0.8809999999999999,0.16,-0.35200000000000004,-0.305,-0.22699999999999998,-0.149,-0.34,0.035,-0.085
-0.442,-0.384,0.057999999999999996,0.41200000000000003,-0.249,-0.163,0.892,0.153,-0.34600000000000003,-0.28800000000000003,-0.20800000000000002,-0.135,-0.341,0.043,-0.10300000000000001
-0.478,-0.39899999999999997,0.08,0.439,-0.27899999999999997,-0.16,0.887,0.131,-0.353,-0.284,-0.203,-0.135,-0.344,0.053,-0.126
-0.523,-0.415,0.10800000000000001,0.469,-0.316,-0.153,0.904,0.11699999999999999,-0.35700000000000004,-0.28300000000000003,-0.203,-0.14,-0.35100000000000003,0.07,-0.14800000000000002
-0.513,-0.381,0.133,0.447,-0.32299999999999995,-0.124,0.907,0.109,-0.341,-0.259,-0.18,-0.12300000000000001,-0.35,0.07400000000000001,-0.16699999999999998
-0.522,-0.37200000000000005,0.149,0.447,-0.336,-0.11199999999999999,0.9259999999999999,0.1,-0.32799999999999996,-0.24100000000000002,-0.168,-0.11699999999999999,-0.348,0.076,-0.18600000000000003
-0.55,-0.386,0.165,0.46799999999999997,-0.35700000000000004,-0.111,0.9540000000000001,0.091,-0.326,-0.237,-0.166,-0.12,-0.348,0.086,-0.201
-0.565,-0.385,0.18,0.474,-0.37200000000000005,-0.102,0.976,0.077,-0.327,-0.23399999999999999,-0.161,-0.11800000000000001,-0.349,0.091,-0.20800000000000002
-0.575,-0.38,0.195,0.47700000000000004,-0.385,-0.092,1.008,0.07200000000000001,-0.322,-0.22699999999999998,-0.155,-0.115,-0.35200000000000004,0.102,-0.222
-0.579,-0.37,0.20800000000000002,0.474,-0.39399999999999996,-0.081,1.022,0.061,-0.32,-0.221,-0.14800000000000002,-0.111,-0.355,0.105,-0.231
-0.584,-0.36200000000000004,0.222,0.47200000000000003,-0.40299999999999997,-0.07,1.0390000000000001,0.052000000000000005,-0.319,-0.21600000000000003,-0.14400000000000002,-0.10800000000000001,-0.359,0.106,-0.242
-0.595,-0.35600000000000004,0.239,0.474,-0.41600000000000004,-0.059000000000000004,1.057,0.044000000000000004,-0.322,-0.214,-0.141,-0.105,-0.363,0.111,-0.251
-0.607,-0.365,0.24100000000000002,0.485,-0.424,-0.062,1.073,0.028999999999999998,-0.33899999999999997,-0.225,-0.146,-0.11,-0.37,0.106,-0.25
-0.603,-0.36700000000000005,0.235,0.484,-0.418,-0.067,1.077,0.025,-0.35,-0.23,-0.149,-0.111,-0.371,0.10099999999999999,-0.242
-0.614,-0.366,0.248,0.489,-0.43,-0.059000000000000004,1.075,0.023,-0.35200000000000004,-0.22899999999999998,-0.14300000000000002,-0.102,-0.366,0.095,-0.22699999999999998
-0.586,-0.36200000000000004,0.22399999999999998,0.473,-0.405,-0.069,1.054,0.006999999999999999,-0.365,-0.23600000000000002,-0.147,-0.105,-0.36,0.08900000000000001,-0.214
-0.561,-0.355,0.20600000000000002,0.45799999999999996,-0.384,-0.075,1.028,-0.004,-0.37,-0.237,-0.146,-0.10400000000000001,-0.349,0.083,-0.201
-0.5720000000000001,-0.37,0.20199999999999999,0.47,-0.386,-0.085,1.004,-0.005,-0.37,-0.23600000000000002,-0.146,-0.10300000000000001,-0.341,0.076,-0.18600000000000003
-0.557,-0.387,0.17,0.47100000000000003,-0.363,-0.109,0.9620000000000001,-0.019,-0.38299999999999995,-0.24600000000000002,-0.156,-0.114,-0.33,0.073,-0.172
-0.5539999999999999,-0.405,0.149,0.478,-0.35100000000000003,-0.128,0.902,-0.039,-0.395,-0.254,-0.166,-0.122,-0.319,0.071,-0.157
-0.578,-0.4,0.17800000000000002,0.488,-0.37799999999999995,-0.111,0.838,-0.037000000000000005,-0.38,-0.235,-0.147,-0.10300000000000001,-0.303,0.067,-0.13699999999999998
-0.545,-0.391,0.155,0.46799999999999997,-0.35,-0.11699999999999999,0.764,-0.043,-0.377,-0.228,-0.14,-0.095,-0.282,0.057999999999999996,-0.114
-0.467,-0.377,0.09,0.42100000000000004,-0.278,-0.14300000000000002,0.687,-0.062,-0.387,-0.23600000000000002,-0.14800000000000002,-0.10400000000000001,-0.265,0.06,-0.10099999999999999
-0.461,-0.35600000000000004,0.10400000000000001,0.408,-0.282,-0.126,0.625,-0.068,-0.37200000000000005,-0.222,-0.131,-0.08900000000000001,-0.251,0.061,-0.086
-0.46799999999999997,-0.345,0.122,0.406,-0.295,-0.11199999999999999,0.565,-0.075,-0.358,-0.203,-0.113,-0.075,-0.23800000000000002,0.064,-0.07200000000000001
-0.449,-0.32899999999999996,0.12,0.389,-0.284,-0.105,0.49700000000000005,-0.086,-0.34700000000000003,-0.18600000000000003,-0.099,-0.065,-0.22399999999999998,0.064,-0.065
-0.436,-0.318,0.11900000000000001,0.377,-0.278,-0.1,0.433,-0.096,-0.33899999999999997,-0.175,-0.08900000000000001,-0.057,-0.20800000000000002,0.062,-0.053
-0.429,-0.305,0.124,0.36700000000000005,-0.27699999999999997,-0.09,0.379,-0.10300000000000001,-0.32799999999999996,-0.16399999999999998,-0.079,-0.044000000000000004,-0.192,0.07200000000000001,-0.043
-0.4,-0.289,0.11,0.344,-0.255,-0.09,0.32299999999999995,-0.11699999999999999,-0.321,-0.155,-0.073,-0.038,-0.177,0.067,-0.038
-0.386,-0.271,0.115,0.32799999999999996,-0.25,-0.078,0.281,-0.12,-0.304,-0.141,-0.061,-0.027999999999999997,-0.166,0.073,-0.039
-0.386,-0.25,0.136,0.318,-0.261,-0.057999999999999996,0.25,-0.11599999999999999,-0.27899999999999997,-0.121,-0.04,-0.009000000000000001,-0.152,0.09,-0.04
-0.371,-0.23399999999999999,0.138,0.302,-0.255,-0.048,0.212,-0.121,-0.265,-0.10800000000000001,-0.027999999999999997,0.001,-0.141,0.092,-0.038
-0.36,-0.223,0.138,0.29100000000000004,-0.249,-0.043,0.172,-0.13,-0.254,-0.1,-0.02,0.006999999999999999,-0.133,0.09300000000000001,-0.037000000000000005
-0.32899999999999996,-0.21600000000000003,0.113,0.273,-0.221,-0.052000000000000005,0.125,-0.146,-0.24600000000000002,-0.091,-0.013999999999999999,0.01,-0.12,0.098,-0.036000000000000004
-0.311,-0.209,0.102,0.261,-0.207,-0.053,0.084,-0.161,-0.23800000000000002,-0.084,-0.01,0.015,-0.106,0.09699999999999999,-0.033
-0.298,-0.195,0.10300000000000001,0.24600000000000002,-0.2,-0.046,0.052000000000000005,-0.168,-0.22899999999999998,-0.073,-0.001,0.022000000000000002,-0.098,0.096,-0.028999999999999998
-0.28,-0.185,0.095,0.233,-0.187,-0.046,0.022000000000000002,-0.177,-0.221,-0.064,0.005,0.028999999999999998,-0.08900000000000001,0.099,-0.026000000000000002
-0.271,-0.184,0.086,0.228,-0.17800000000000002,-0.049,-0.009000000000000001,-0.188,-0.215,-0.057,0.009000000000000001,0.032,-0.08,0.098,-0.025
-0.248,-0.172,0.076,0.209,-0.162,-0.048,-0.033,-0.196,-0.20800000000000002,-0.049,0.015,0.035,-0.07,0.102,-0.025
-0.23399999999999999,-0.162,0.071,0.198,-0.152,-0.045,-0.053,-0.20199999999999999,-0.20199999999999999,-0.043,0.021,0.04,-0.061,0.102,-0.023
-0.22699999999999998,-0.153,0.07400000000000001,0.19,-0.15,-0.04,-0.062,-0.2,-0.191,-0.032,0.03,0.049,-0.053,0.10300000000000001,-0.021
-0.223,-0.14300000000000002,0.079,0.183,-0.15,-0.033,-0.066,-0.19699999999999998,-0.177,-0.021,0.038,0.055999999999999994,-0.049,0.105,-0.019
-0.235,-0.14800000000000002,0.087,0.192,-0.161,-0.031,-0.07400000000000001,-0.196,-0.174,-0.018000000000000002,0.039,0.057999999999999996,-0.042,0.10099999999999999,-0.017
-0.244,-0.147,0.09699999999999999,0.196,-0.171,-0.025,-0.086,-0.195,-0.172,-0.016,0.039,0.059000000000000004,-0.036000000000000004,0.10400000000000001,-0.013000000000000001
-0.233,-0.142,0.09,0.187,-0.161,-0.026000000000000002,-0.09300000000000001,-0.19699999999999998,-0.17,-0.015,0.04,0.057999999999999996,-0.033,0.106,-0.009000000000000001
-0.23399999999999999,-0.152,0.08199999999999999,0.193,-0.158,-0.035,-0.10099999999999999,-0.2,-0.172,-0.016,0.035,0.053,-0.027999999999999997,0.106,-0.006999999999999999
-0.23399999999999999,-0.153,0.08,0.19399999999999998,-0.157,-0.037000000000000005,-0.111,-0.203,-0.171,-0.016,0.033,0.052000000000000005,-0.022000000000000002,0.106,-0.005
-0.22699999999999998,-0.149,0.077,0.188,-0.151,-0.036000000000000004,-0.115,-0.204,-0.17,-0.013999999999999999,0.034,0.053,-0.018000000000000002,0.105,-0.004
-0.23399999999999999,-0.141,0.094,0.187,-0.16399999999999998,-0.024,-0.11,-0.196,-0.162,-0.005,0.040999999999999995,0.06,-0.016,0.109,-0.003
-0.23,-0.135,0.095,0.182,-0.162,-0.021,-0.113,-0.195,-0.159,-0.002,0.045,0.062,-0.013000000000000001,0.1,-0.001
-0.209,-0.138,0.071,0.174,-0.141,-0.034,-0.124,-0.201,-0.165,-0.006999999999999999,0.04,0.054000000000000006,-0.009000000000000001,0.1,-0.001
-0.213,-0.131,0.083,0.172,-0.147,-0.025,-0.124,-0.196,-0.158,-0.002,0.045,0.06,-0.006,0.106,0.001
-0.218,-0.132,0.086,0.175,-0.152,-0.023,-0.126,-0.19899999999999998,-0.155,-0.002,0.045,0.059000000000000004,-0.006,0.10300000000000001,0.004
-0.21100000000000002,-0.133,0.078,0.172,-0.14400000000000002,-0.027999999999999997,-0.128,-0.201,-0.156,-0.004,0.045,0.057999999999999996,-0.005,0.099,0.006
-0.217,-0.138,0.079,0.177,-0.147,-0.03,-0.131,-0.198,-0.153,-0.003,0.046,0.059000000000000004,-0.006,0.092,0.006999999999999999
-0.213,-0.13699999999999998,0.076,0.175,-0.14400000000000002,-0.03,-0.136,-0.2,-0.154,-0.005,0.044000000000000004,0.052000000000000005,-0.009000000000000001,0.09300000000000001,0.006
-0.209,-0.133,0.076,0.171,-0.14300000000000002,-0.028999999999999998,-0.136,-0.2,-0.153,-0.002,0.046,0.054000000000000006,-0.006999999999999999,0.096,0.006999999999999999
-0.21,-0.138,0.07200000000000001,0.174,-0.141,-0.033,-0.138,-0.198,-0.151,0.001,0.048,0.055999999999999994,-0.006999999999999999,0.09699999999999999,0.006
-0.209,-0.132,0.077,0.171,-0.14300000000000002,-0.027999999999999997,-0.132,-0.195,-0.145,0.006999999999999999,0.051,0.065,-0.005,0.099,0.008
-0.20199999999999999,-0.135,0.067,0.168,-0.134,-0.034,-0.13699999999999998,-0.196,-0.149,0.004,0.049,0.062,-0.004,0.102,0.008
-0.205,-0.141,0.065,0.17300000000000001,-0.135,-0.038,-0.14400000000000002,-0.201,-0.151,0.003,0.049,0.06,-0.004,0.09699999999999999,0.008
-0.203,-0.136,0.067,0.16899999999999998,-0.134,-0.035,-0.141,-0.2,-0.14800000000000002,0.006,0.051,0.066,-0.003,0.095,0.011000000000000001
-0.17600000000000002,-0.128,0.048,0.152,-0.11199999999999999,-0.04,-0.141,-0.2,-0.151,0.004,0.049,0.064,-0.001,0.099,0.009000000000000001
-0.166,-0.11900000000000001,0.046,0.142,-0.106,-0.036000000000000004,-0.146,-0.204,-0.153,0.004,0.049,0.063,0.001,0.098,0.008
-0.172,-0.115,0.057999999999999996,0.14300000000000002,-0.114,-0.028999999999999998,-0.14300000000000002,-0.198,-0.14800000000000002,0.01,0.055,0.068,-0.001,0.09699999999999999,0.009000000000000001
-0.182,-0.106,0.076,0.14400000000000002,-0.129,-0.015,-0.132,-0.18600000000000003,-0.13699999999999998,0.022000000000000002,0.066,0.08,0.001,0.09300000000000001,0.011000000000000001
-0.17600000000000002,-0.106,0.07,0.141,-0.122,-0.018000000000000002,-0.138,-0.19,-0.142,0.017,0.062,0.07400000000000001,-0.001,0.092,0.011000000000000001
-0.2,-0.134,0.066,0.16699999999999998,-0.133,-0.035,-0.149,-0.201,-0.153,0.005,0.051,0.063,-0.001,0.094,0.009000000000000001
-0.22399999999999998,-0.14400000000000002,0.079,0.184,-0.151,-0.033,-0.147,-0.201,-0.153,0.004,0.052000000000000005,0.065,-0.001,0.09699999999999999,0.009000000000000001
-0.21,-0.13,0.081,0.17,-0.145,-0.025,-0.14400000000000002,-0.195,-0.147,0.009000000000000001,0.057,0.07,0.0,0.095,0.01
-0.20800000000000002,-0.12,0.087,0.165,-0.14800000000000002,-0.017,-0.142,-0.19,-0.14300000000000002,0.015,0.063,0.076,0.003,0.09300000000000001,0.009000000000000001
-0.168,-0.099,0.069,0.133,-0.11699999999999999,-0.015,-0.14300000000000002,-0.193,-0.146,0.013000000000000001,0.062,0.07400000000000001,0.003,0.102,0.009000000000000001
-0.156,-0.10099999999999999,0.055,0.129,-0.105,-0.023,-0.149,-0.19899999999999998,-0.151,0.006,0.057,0.068,0.003,0.1,0.012
-0.175,-0.11900000000000001,0.055999999999999994,0.147,-0.115,-0.033,-0.149,-0.198,-0.152,0.005,0.053,0.064,0.002,0.096,0.013000000000000001
-0.182,-0.127,0.055999999999999994,0.155,-0.11800000000000001,-0.036000000000000004,-0.14800000000000002,-0.195,-0.149,0.006999999999999999,0.053,0.066,0.001,0.09699999999999999,0.013000000000000001
-0.196,-0.133,0.063,0.165,-0.129,-0.035,-0.15,-0.19399999999999998,-0.14800000000000002,0.009000000000000001,0.055,0.068,0.001,0.091,0.013999999999999999
-0.196,-0.13,0.066,0.163,-0.131,-0.032,-0.146,-0.19,-0.147,0.011000000000000001,0.057999999999999996,0.07,0.001,0.092,0.013000000000000001
-0.195,-0.129,0.066,0.162,-0.13,-0.032,-0.14400000000000002,-0.187,-0.14400000000000002,0.01,0.057999999999999996,0.071,0.001,0.096,0.013999999999999999
-0.165,-0.124,0.040999999999999995,0.14400000000000002,-0.102,-0.042,-0.147,-0.192,-0.145,0.006,0.053,0.067,0.001,0.092,0.015
-0.166,-0.124,0.040999999999999995,0.145,-0.10300000000000001,-0.042,-0.147,-0.19,-0.145,0.009000000000000001,0.054000000000000006,0.068,0.002,0.09,0.013999999999999999
-0.174,-0.131,0.043,0.152,-0.10800000000000001,-0.044000000000000004,-0.149,-0.191,-0.145,0.009000000000000001,0.053,0.064,-0.002,0.085,0.013999999999999999
-0.16899999999999998,-0.135,0.034,0.151,-0.10099999999999999,-0.051,-0.15,-0.196,-0.14800000000000002,0.005,0.048,0.061,-0.003,0.086,0.017
-0.17,-0.13,0.04,0.15,-0.10400000000000001,-0.045,-0.146,-0.192,-0.146,0.006,0.048,0.066,-0.002,0.092,0.015
-0.16899999999999998,-0.124,0.045,0.146,-0.106,-0.04,-0.14800000000000002,-0.192,-0.146,0.006,0.049,0.062,-0.003,0.087,0.015
-0.179,-0.128,0.051,0.153,-0.115,-0.039,-0.14800000000000002,-0.193,-0.145,0.006999999999999999,0.05,0.062,-0.002,0.084,0.017
-0.185,-0.129,0.057,0.158,-0.121,-0.036000000000000004,-0.142,-0.19,-0.142,0.012,0.054000000000000006,0.067,-0.002,0.09300000000000001,0.018000000000000002
-0.193,-0.11800000000000001,0.07400000000000001,0.155,-0.133,-0.022000000000000002,-0.13699999999999998,-0.184,-0.136,0.018000000000000002,0.064,0.07400000000000001,-0.001,0.1,0.017
-0.19,-0.12300000000000001,0.067,0.157,-0.128,-0.028999999999999998,-0.14400000000000002,-0.192,-0.145,0.009000000000000001,0.057,0.068,-0.001,0.09300000000000001,0.017
-0.165,-0.114,0.051,0.14,-0.10800000000000001,-0.032,-0.151,-0.196,-0.15,0.006999999999999999,0.049,0.062,-0.002,0.098,0.018000000000000002
-0.152,-0.09,0.062,0.121,-0.106,-0.013999999999999999,-0.141,-0.18600000000000003,-0.14,0.016,0.06,0.07400000000000001,0.001,0.10099999999999999,0.018000000000000002
-0.172,-0.106,0.066,0.14,-0.11800000000000001,-0.021,-0.14400000000000002,-0.191,-0.146,0.006,0.057,0.07,0.004,0.095,0.019
-0.19,-0.11800000000000001,0.071,0.153,-0.13,-0.024,-0.145,-0.192,-0.147,0.005,0.053,0.066,0.004,0.096,0.02
-0.187,-0.113,0.07400000000000001,0.149,-0.13,-0.019,-0.141,-0.188,-0.14300000000000002,0.011000000000000001,0.057999999999999996,0.07,0.004,0.092,0.021
-0.18899999999999997,-0.12,0.069,0.154,-0.129,-0.026000000000000002,-0.14300000000000002,-0.191,-0.14300000000000002,0.011000000000000001,0.057,0.069,0.002,0.091,0.021
-0.192,-0.129,0.064,0.161,-0.128,-0.033,-0.146,-0.192,-0.145,0.006999999999999999,0.052000000000000005,0.067,0.004,0.092,0.022000000000000002
-0.179,-0.126,0.053,0.152,-0.11599999999999999,-0.036000000000000004,-0.151,-0.195,-0.149,0.003,0.05,0.064,0.004,0.092,0.023
-0.17,-0.121,0.048,0.145,-0.10800000000000001,-0.037000000000000005,-0.149,-0.192,-0.146,0.005,0.051,0.066,0.004,0.09300000000000001,0.024
-0.159,-0.11199999999999999,0.047,0.135,-0.102,-0.033,-0.14300000000000002,-0.185,-0.14,0.011000000000000001,0.054000000000000006,0.075,0.006999999999999999,0.092,0.025
-0.163,-0.11699999999999999,0.046,0.14,-0.10400000000000001,-0.035,-0.14400000000000002,-0.185,-0.139,0.011000000000000001,0.055,0.073,0.006999999999999999,0.08800000000000001,0.025
-0.172,-0.129,0.043,0.151,-0.107,-0.043,-0.14800000000000002,-0.188,-0.14400000000000002,0.005,0.05,0.067,0.006,0.08900000000000001,0.024
-0.16899999999999998,-0.126,0.043,0.147,-0.106,-0.042,-0.145,-0.185,-0.141,0.006999999999999999,0.051,0.068,0.006,0.085,0.023
-0.166,-0.127,0.04,0.146,-0.102,-0.043,-0.14,-0.18100000000000002,-0.13699999999999998,0.011000000000000001,0.053,0.068,0.004,0.075,0.025
-0.17,-0.135,0.035,0.152,-0.102,-0.05,-0.14300000000000002,-0.183,-0.138,0.011000000000000001,0.05,0.066,0.004,0.083,0.024
-0.18,-0.142,0.038,0.162,-0.109,-0.052000000000000005,-0.14800000000000002,-0.18600000000000003,-0.141,0.006999999999999999,0.045,0.057999999999999996,0.001,0.085,0.025
-0.179,-0.14,0.04,0.16,-0.109,-0.051,-0.145,-0.183,-0.14,0.006999999999999999,0.045,0.057,0.003,0.085,0.027999999999999997
-0.195,-0.15,0.045,0.172,-0.12,-0.052000000000000005,-0.145,-0.184,-0.14,0.006999999999999999,0.045,0.057,0.004,0.08199999999999999,0.028999999999999998
-0.183,-0.138,0.046,0.161,-0.115,-0.046,-0.142,-0.18100000000000002,-0.136,0.011000000000000001,0.046,0.061,-0.001,0.07200000000000001,0.027999999999999997
-0.16399999999999998,-0.12,0.043,0.142,-0.10300000000000001,-0.04,-0.139,-0.17800000000000002,-0.132,0.015,0.046,0.067,0.0,0.077,0.027999999999999997
-0.16899999999999998,-0.12300000000000001,0.045,0.145,-0.107,-0.039,-0.138,-0.17600000000000002,-0.13,0.015,0.045,0.067,0.001,0.083,0.028999999999999998
-0.18,-0.132,0.049,0.155,-0.114,-0.042,-0.139,-0.177,-0.133,0.013000000000000001,0.042,0.064,0.001,0.086,0.03
-0.182,-0.14,0.043,0.162,-0.113,-0.049,-0.14400000000000002,-0.185,-0.139,0.006,0.036000000000000004,0.055999999999999994,0.002,0.086,0.03
-0.18600000000000003,-0.14,0.046,0.163,-0.11599999999999999,-0.047,-0.146,-0.18600000000000003,-0.14,0.001,0.034,0.057,0.003,0.085,0.03
-0.196,-0.14400000000000002,0.051,0.171,-0.12300000000000001,-0.047,-0.146,-0.18600000000000003,-0.138,0.003,0.035,0.057999999999999996,0.002,0.084,0.032
-0.177,-0.14,0.037000000000000005,0.159,-0.107,-0.052000000000000005,-0.14300000000000002,-0.182,-0.133,0.006999999999999999,0.037000000000000005,0.059000000000000004,-0.001,0.081,0.031
-0.17800000000000002,-0.141,0.037000000000000005,0.16,-0.107,-0.052000000000000005,-0.141,-0.18,-0.134,0.005,0.037000000000000005,0.057999999999999996,-0.004,0.08199999999999999,0.03
-0.18600000000000003,-0.14,0.046,0.16399999999999998,-0.11699999999999999,-0.047,-0.14,-0.17600000000000002,-0.13,0.009000000000000001,0.039,0.055,-0.006,0.08199999999999999,0.03
-0.18100000000000002,-0.132,0.05,0.157,-0.11599999999999999,-0.042,-0.134,-0.17,-0.12300000000000001,0.015,0.045,0.053,-0.009000000000000001,0.085,0.027999999999999997
-0.168,-0.133,0.036000000000000004,0.15,-0.102,-0.049,-0.13699999999999998,-0.171,-0.124,0.011000000000000001,0.042,0.057,-0.004,0.076,0.027000000000000003
-0.159,-0.139,0.02,0.149,-0.08900000000000001,-0.059000000000000004,-0.141,-0.172,-0.127,0.006999999999999999,0.036000000000000004,0.061,0.002,0.067,0.028999999999999998
-0.156,-0.139,0.018000000000000002,0.147,-0.086,-0.06,-0.13699999999999998,-0.16899999999999998,-0.124,0.009000000000000001,0.037000000000000005,0.057,-0.001,0.069,0.028999999999999998
-0.15,-0.139,0.011000000000000001,0.14400000000000002,-0.081,-0.064,-0.136,-0.16899999999999998,-0.124,0.006,0.036000000000000004,0.055999999999999994,-0.001,0.064,0.03
-0.16,-0.146,0.013000000000000001,0.153,-0.086,-0.067,-0.13699999999999998,-0.168,-0.12300000000000001,0.005,0.037000000000000005,0.054000000000000006,-0.003,0.062,0.033
-0.16399999999999998,-0.147,0.016,0.155,-0.08900000000000001,-0.066,-0.13699999999999998,-0.16899999999999998,-0.124,0.002,0.034,0.051,-0.003,0.07,0.03
-0.17600000000000002,-0.146,0.028999999999999998,0.162,-0.102,-0.059000000000000004,-0.136,-0.16899999999999998,-0.122,0.004,0.033,0.051,-0.002,0.068,0.033
-0.183,-0.153,0.028999999999999998,0.168,-0.105,-0.062,-0.135,-0.168,-0.122,0.003,0.03,0.048,-0.003,0.059000000000000004,0.033
-0.21100000000000002,-0.16399999999999998,0.047,0.188,-0.129,-0.059000000000000004,-0.126,-0.158,-0.113,0.012,0.038,0.055999999999999994,-0.001,0.051,0.033
-0.212,-0.159,0.053,0.185,-0.133,-0.052000000000000005,-0.122,-0.15,-0.106,0.017,0.040999999999999995,0.062,-0.001,0.054000000000000006,0.034
-0.155,-0.152,0.003,0.153,-0.079,-0.075,-0.138,-0.16399999999999998,-0.122,0.0,0.022000000000000002,0.044000000000000004,-0.002,0.059000000000000004,0.035
-0.141,-0.141,0.001,0.141,-0.071,-0.07,-0.136,-0.159,-0.11699999999999999,0.004,0.024,0.044000000000000004,-0.001,0.054000000000000006,0.036000000000000004
-0.14400000000000002,-0.138,0.006,0.141,-0.075,-0.066,-0.132,-0.153,-0.111,0.009000000000000001,0.025,0.046,0.0,0.051,0.037000000000000005
-0.17,-0.154,0.015,0.162,-0.092,-0.07,-0.133,-0.15,-0.11,0.01,0.022000000000000002,0.042,-0.002,0.051,0.037000000000000005
-0.18,-0.161,0.02,0.171,-0.1,-0.07,-0.139,-0.151,-0.11199999999999999,0.008,0.018000000000000002,0.036000000000000004,-0.003,0.059000000000000004,0.038
-0.18,-0.17,0.01,0.175,-0.095,-0.08,-0.14400000000000002,-0.157,-0.11699999999999999,-0.002,0.01,0.028999999999999998,-0.004,0.059000000000000004,0.04
-0.179,-0.171,0.009000000000000001,0.175,-0.094,-0.081,-0.14,-0.149,-0.111,0.003,0.013999999999999999,0.033,-0.003,0.051,0.040999999999999995
-0.168,-0.166,0.002,0.16699999999999998,-0.085,-0.083,-0.139,-0.147,-0.106,0.006999999999999999,0.015,0.035,-0.004,0.057999999999999996,0.043
-0.166,-0.166,0.001,0.166,-0.083,-0.083,-0.13699999999999998,-0.14400000000000002,-0.10400000000000001,0.006,0.015,0.033,-0.005,0.049,0.043
-0.161,-0.17,-0.009000000000000001,0.166,-0.075,-0.09,-0.13699999999999998,-0.14300000000000002,-0.10300000000000001,0.006,0.013000000000000001,0.03,-0.004,0.033,0.042
-0.152,-0.17600000000000002,-0.024,0.16399999999999998,-0.064,-0.1,-0.141,-0.145,-0.105,0.004,0.011000000000000001,0.025,-0.003,0.031,0.044000000000000004
-0.149,-0.18100000000000002,-0.032,0.166,-0.059000000000000004,-0.107,-0.142,-0.142,-0.10400000000000001,0.004,0.009000000000000001,0.021,-0.003,0.035,0.045
-0.156,-0.188,-0.032,0.172,-0.062,-0.11,-0.141,-0.13699999999999998,-0.1,0.005,0.006999999999999999,0.022000000000000002,-0.004,0.035,0.044000000000000004
-0.157,-0.191,-0.034,0.174,-0.061,-0.113,-0.14,-0.131,-0.095,0.006999999999999999,0.006999999999999999,0.023,-0.004,0.028999999999999998,0.048
-0.16,-0.196,-0.035,0.17800000000000002,-0.062,-0.11599999999999999,-0.136,-0.127,-0.08900000000000001,0.009000000000000001,0.009000000000000001,0.023,-0.004,0.027000000000000003,0.049
-0.152,-0.192,-0.04,0.172,-0.055999999999999994,-0.11599999999999999,-0.133,-0.121,-0.086,0.013000000000000001,0.009000000000000001,0.023,-0.004,0.026000000000000002,0.046
-0.154,-0.193,-0.038,0.174,-0.057999999999999996,-0.11599999999999999,-0.135,-0.12,-0.084,0.011000000000000001,0.006999999999999999,0.021,-0.002,0.022000000000000002,0.046
-0.157,-0.192,-0.035,0.174,-0.06,-0.114,-0.134,-0.11699999999999999,-0.079,0.013000000000000001,0.008,0.021,0.001,0.021,0.045
-0.154,-0.187,-0.033,0.171,-0.06,-0.11,-0.13,-0.10800000000000001,-0.071,0.019,0.012,0.025,-0.001,0.017,0.046
-0.154,-0.195,-0.040999999999999995,0.174,-0.057,-0.11800000000000001,-0.131,-0.105,-0.071,0.017,0.006999999999999999,0.021,-0.005,0.011000000000000001,0.048
-0.145,-0.19699999999999998,-0.051,0.171,-0.046,-0.124,-0.136,-0.106,-0.073,0.011000000000000001,-0.002,0.015,-0.005,0.011000000000000001,0.05
-0.158,-0.20800000000000002,-0.051,0.183,-0.053,-0.13,-0.13699999999999998,-0.105,-0.07,0.009000000000000001,-0.006,0.01,-0.005,0.008,0.05
-0.166,-0.21600000000000003,-0.05,0.191,-0.057999999999999996,-0.133,-0.133,-0.10099999999999999,-0.067,0.011000000000000001,-0.006,0.009000000000000001,-0.006,0.009000000000000001,0.05
-0.162,-0.207,-0.045,0.184,-0.057999999999999996,-0.127,-0.129,-0.095,-0.059000000000000004,0.016,-0.005,0.011000000000000001,-0.004,0.013999999999999999,0.05
-0.154,-0.207,-0.053,0.18100000000000002,-0.051,-0.131,-0.128,-0.091,-0.054000000000000006,0.017,-0.006999999999999999,0.006999999999999999,-0.003,0.011000000000000001,0.05
-0.146,-0.214,-0.068,0.18,-0.038,-0.141,-0.132,-0.092,-0.052000000000000005,0.017,-0.012,0.001,-0.004,0.001,0.052000000000000005
-0.146,-0.223,-0.076,0.184,-0.035,-0.15,-0.129,-0.087,-0.045,0.02,-0.013999999999999999,0.002,-0.003,-0.005,0.053
-0.14800000000000002,-0.22399999999999998,-0.07400000000000001,0.18600000000000003,-0.037000000000000005,-0.149,-0.126,-0.08,-0.04,0.022000000000000002,-0.013000000000000001,0.002,-0.003,-0.005,0.057
-0.132,-0.222,-0.09,0.177,-0.021,-0.157,-0.129,-0.077,-0.04,0.015,-0.018000000000000002,-0.003,-0.001,-0.006999999999999999,0.059000000000000004
-0.114,-0.221,-0.107,0.168,-0.004,-0.165,-0.127,-0.071,-0.035,0.017,-0.021,-0.004,-0.001,-0.011000000000000001,0.06
-0.11599999999999999,-0.22699999999999998,-0.111,0.172,-0.002,-0.17,-0.12300000000000001,-0.064,-0.027000000000000003,0.022000000000000002,-0.018000000000000002,-0.006,-0.001,-0.02,0.061
